API,واجهة برمجة التطبيقات,
Accepted,مقبول,
Accounts User,حسابات المستخدمين,
Action,حدث,
Actions,الإجراءات,
Active,نشط,
Actual Cost,التكلفة الفعلية,
Actual End Date,تاريخ الإنتهاء الفعلي,
Actual Start Date,تاريخ البدء الفعلي,
All,الكل,
Amended From,معدل من,
Amount,كمية,
Archived,أرشفة,
Assigned To,كلف إلى,
Attachments,المرفقات,
Available,متاح,
Brand,العلامة التجارية,
Buying Price List,قائمة أسعار الشراء,
Cancel,إلغاء,
Canceled,ألغيت,
Cancelled,ألغيت,
Category,فئة,
Category Name,اسم التصنيف,
Check,التحقق من,
Client,عميل,
Close,أغلق,
Closed,مغلق,
Color,اللون,
Comment,تعليق,
Comments,تعليقات,
Company,شركة,
Complete,أكمال,
Completed,أكتمل,
Component,مكون,
Condition,الحالة,
Contact,اتصال,
Contact Email,عنوان البريد الإلكتروني,
Contact Phone,هاتف الاتصال,
Conversion Rate,معدل التحويل,
Created On,منشئه في,
Currency,العملة,
Current Status,الحالة الحالية,
Custom,مخصص,
Customer,العميل,
Customer ID,هوية الزبون,
Customer Name,اسم العميل,
Customer Type,نوع العميل,
Data,البيانات,
Date,تاريخ,
Default,الافتراضي,
Default Company,الشركة الافتراضية,
Default Item Group,المجموعة الافتراضية للمواد,
Default Priority,الأولوية الافتراضية,
Default Source Warehouse,المستودع المصدر الافتراضي,
Default Value,القيمة الافتراضية,
Defaults,الافتراضات,
Delayed,مؤجل,
Delivered,تسليم,
Depends On,يعتمد على,
Description,وصف,
Discount (%),خصم (٪),
Discount Amount,قيمة الخصم,
Discount Type,نوع الخصم,
Document Name,اسم المستند,
Document Type,نوع الوثيقة,
Draft,مشروع,
Due Date,بسبب تاريخ,
Email,البريد الإلكتروني,
Email Address,البريد الالكتروني,
Enabled,تمكين,
Error,الرعب,
Estimated Cost,التكلفة التقديرية,
Expected End Date,تاريخ الإنتهاء المتوقع,
Expected Start Date,تاريخ البدأ المتوقع,
Expired,انتهى,
Failed,فشل,
Field Type,نوع الحقل,
First Name,الاسم الأول,
Float,رقم عشري,
From Date,من تاريخ,
Full Name,الاسم الكامل,
Grand Total,المجموع الإجمالي,
Hidden,مخفي,
High,مستوى عالي,
Hold,معلق,
Hours,ساعات,
Idx,IDX,
In List View,في عرض القائمة,
In Progress,في تَقَدم,
In Transit,في مرحلة انتقالية,
Inactive,غير نشط,
Inspected By,تفتيش من قبل,
Inspection Type,نوع التفتيش,
Int,الباحث,
Inventory,جرد,
Is Active,نشط,
Is Group,هل مجموعة,
Issue,المشكلات,
Issued,نشر,
Item,السلعة,
Item Code,رمز السلعة,
Item Name,اسم السلعة,
Items,الاصناف,
Key,مفتاح,
Keyboard Shortcuts,اختصارات لوحة المفاتيح,
Lab Technician,فني مختبر,
Last Active,آخر تواجد في,
Last Name,اسم العائلة,
Location,الموقع,
Logs,السجلات,
Lost,مفقود,
Low,منخفض,
Maintenance,الصيانة,
Manufacturer,الصانع,
Medium,متوسط,
Method,طريقة,
Model,الموديل,
Modified By,عدل من قبل,
Name,اسم,
Naming Series,سلسلة التسمية,
New,جديد,
Notes,الحواشي,
OK,حسنا,
On Hold,في الانتظار,
Open,فتح,
Operation,عملية,
Other,آخر,
Overdue,تأخير,
Owner,مالك,
Parameter,المعلمة,
Parent Task,المهمة الرئيسية,
Passed,تم الاجتياز بنجاح,
Pending,معلق,
Pending Review,في انتظار المراجعة,
Percentage,النسبة المئوية,
Phone,هاتف,
Phone Number,رقم الهاتف,
Planning,التخطيط,
Portal,بوابة,
Posting Date,تاريخ الترحيل,
Priority,أفضلية,
Progress,تقدم,
Purchase,الشراء,
Purchase Date,تاريخ الشراء,
Purchase Order,أمر الشراء,
Purchase Receipt,إستلام المشتريات,
Qty,الكمية,
Quantity,كمية,
Rate,سعر السلعة المفردة,
Rating,تقييم,
Read Only,للقراءة فقط,
Reason,سبب,
Received,تلقيت,
Reference,مرجع,
Reference DocType,مرجع DOCTYPE,
Reference Doctype,مرجع Doctype,
Reference Name,اسم الإشارة,
Rejected,مرفوض,
Reload,تحديث,
Remarks,ملاحظات,
Reopen,إعادة فتح,
Resolve,حل,
Resolved,تم الحل,
Restore,استعادة,
Returned,تم إرجاعه,
Rounded Total,تقريب إجمالي,
SMS,رسالة قصيرة,
Sales,مبيعات,
Sales Manager,مدير المبيعات,
Sales User,عضو المبيعات,
Scheduled,من المقرر,
Scheduled Date,المقرر تاريخ,
Section,الجزء,
Selling Price List,قائمة أسعار البيع,
Serial No,رقم المسلسل,
Session Defaults,الجلسة الافتراضية,
Setup,الإعدادات,
Shipping,الشحن,
Signature,توقيع,
Signed,وقعت,
Signed On,تم تسجيل الدخول,
Small Text,نص صغير,
Sold,تم البيع,
Source DocType,المصدر DocType,
Source Warehouse,مصدر مستودع,
Standard,اساسي,
Start,بداية,
Status,الحالة,
Stock Entry,قيد مخزون,
Stock UOM,وحدة قياس السهم,
Student,طالب,
Subject,موضوع,
Submit,تسجيل,
Submitted,مسجلة,
Subtotal,حاصل الجمع,
Suspended,معلق,
System Manager,مدير النظام,
Task,مهمة,
Task Description,وصف المهمة,
Task Name,اسم المهمة,
Task Type,نوع المهمة,
Tasks,المهام,
Template Name,اسم القالب,
Terms,الشروط,
Text,نص,
Timestamp,الطابع الزمني,
Title,اللقب,
To Date,إلى تاريخ,
Tools,أدوات,
Total Cost,التكلفة الكلية لل,
Totals,المجاميع,
Type,النوع,
UOM,وحدة القياس,
Unit,وحدة,
Unknown,غير معروف,
Unverified,غير مثبت عليه,
Urgent,عاجل,
Valid From,صالح من تاريخ,
Valid Till,صالح حتى,
Valid Upto,صالح حتى,
Valuation Rate,سعر التقييم,
Value,القيمة,
Verified By,التحقق من,
Version,الإصدار,
View Website,مشاهدة الموقع,
Warehouse,المستودعات,
Warranty,الضمانة,
Workflow State,حالة سير العمل,
Working,عامل,
