API,एपीआई,
Accepted,स्वीकार किया,
Action,कार्रवाई,
Actions,कार्य,
Active,सक्रिय,
Actual Cost,वास्तविक लागत,
Actual End Date,वास्तविक समाप्ति तिथि,
Actual Start Date,वास्तविक प्रारंभ दिनांक,
All,सब,
Amended From,से संशोधित,
Amount,राशि,
Approved,अनुमोदित,
Archive,संग्रह,
Archived,संग्रहीत,
Assigned To,को सौंपा,
Attachments,किए गए अनुलग्नकों के,
Available,उपलब्ध,
Both,दोनों,
Brand,ब्रांड,
Buying Price List,ख़रीदना मूल्य सूची,
CRM,सीआरएम,
Canceled,रद्द,
Cancelled,रद्द,
Category,श्रेणी,
Category Name,श्रेणी नाम,
Check,चेक,
Client,ग्राहक,
Close,बंद करें,
Closed,बंद,
Color,रंग,
Comment,टिप्पणी,
Comments,टिप्पणियां,
Company,कंपनी,
Complete,पूरा,
Completed,पूरा,
Component,अंग,
Condition,शर्त,
Contact,संपर्क,
Contact Email,संपर्क ईमेल,
Contact Phone,संपर्क दूरभाष,
Conversion Rate,रूपांतरण दर,
Create,बनाना,
Created On,पर बनाया,
Currency,मुद्रा,
Current Status,वर्तमान स्थिति,
Custom,रिवाज,
Customer,ग्राहक,
Customer ID,"ग्राहक आईडी, ग्राहक पहचान",
Customer Name,ग्राहक का नाम,
Customer Type,ग्राहक प्रकार,
Data,डेटा,
Date,तारीख,
Default,चूक,
Default Item Group,डिफ़ॉल्ट आइटम समूह,
Default Priority,डिफ़ॉल्ट प्राथमिकता,
Default Value,डिफ़ॉल्ट मान,
Defaults,डिफ़ॉल्ट्स,
Delayed,विलंबित,
Delivered,दिया गया,
Depends On,पर निर्भर करता है,
Description,विवरण,
Desk,डेस्क,
Discount (%),छूट (%),
Discount Amount,छूट राशि,
Discount Type,डिस्काउंट प्रकार,
Display,प्रदर्शन,
Document Name,दस्तावेज़ का नाम,
Document Type,दस्तावेज़ प्रकार,
Draft,प्रारूप,
Due Date,नियत तारीख,
Duration,अवधि,
Email,ईमेल,
Email Address,ईमेल पता,
Error,त्रुटि,
Estimated Cost,अनुमानित लागत,
Expected End Date,उम्मीद समाप्ति तिथि,
Expected Start Date,उम्मीद प्रारंभ दिनांक,
Expired,समय सीमा समाप्त,
Failed,विफल,
Field Type,फ़ील्ड प्रकार,
First Name,प्रथम नाम,
Float,नाव,
From Date,दिनांक से,
Full Name,पूरा नाम,
Grand Total,महायोग,
High,उच्च,
Hold,पकड़,
Hours,घंटे,
Idx,IDX,
Images,इमेजिस,
In Progress,चालू,
In Transit,रास्ते में,
Inactive,निष्क्रिय,
Inspected By,द्वारा निरीक्षण किया,
Inspection Type,निरीक्षण के प्रकार,
Int,इंट,
Inventory,इनवेंटरी,
Is Active,सक्रिय है,
Is Group,समूह के,
Issue,मुद्दा,
Issued,जारी किया गया,
Item,मद,
Item Code,आइटम कोड,
Item Name,वस्तु का नाम,
Items,आइटम,
Key,कुंजी,
Keyboard Shortcuts,कुंजीपटल अल्प मार्ग,
Lab Technician,प्रयोगशाला तकनीशियन,
Last Active,सक्रिय अंतिम,
Last Name,सरनेम,
Location,स्थान,
Logs,लॉग को,
Lost,खोया,
Low,निम्न,
Maintenance,रखरखाव,
Manufacturer,निर्माता,
Medium,मध्यम,
Method,विधि,
Model,आदर्श,
Modified By,द्वारा संशोधित,
Name,नाम,
Naming Series,श्रृंखला का नामकरण,
New,नया,
Not permitted,अनुमति नहीं,
Notes,नोट,
OK,ठीक,
On Hold,होल्ड पर,
Open,खुला,
Operation,ऑपरेशन,
Other,अन्य,
Overdue,अतिदेय,
Owner,स्वामी,
Parameter,प्राचल,
Parent Task,अभिभावक कार्य,
Passed,बीतने के,
Pending,अपूर्ण,
Pending Review,समीक्षा के लिए लंबित,
Percent Complete,पूर्ण प्रतिशत,
Percentage,का प्रतिशत,
Phone,फ़ोन,
Phone Number,फ़ोन नंबर,
Planning,आयोजन,
Portal,द्वार,
Preview,पूर्वावलोकन,
Primary,प्राथमिक,
Priority,प्राथमिकता,
Progress,प्रगति,
Purchase,क्रय,
Purchase Date,खरीद की तारीख,
Purchase Order,आदेश खरीद,
Purchase Receipt,रसीद खरीद,
Qty,मात्रा,
Quantity,मात्रा,
Rate,दर,
Rating,रेटिंग,
Reason,कारण,
Received,प्राप्त,
Reference,संदर्भ,
Reference DocType,संदर्भ DocType,
Reference Doctype,संदर्भ टैग,
Reference Name,संदर्भ नाम,
Rejected,अस्वीकृत,
Related,सम्बंधित,
Reload,सीमा से अधिक लादना,
Remarks,टिप्पणियाँ,
Reopen,फिर से खोलना,
Reset,रीसेट,
Resolve,हल,
Resolved,हल,
Restore,पुनर्स्थापित,
Rounded Total,गोल कुल,
SMS,एसएमएस,
Sales,विक्रय,
Sales Manager,बिक्री प्रबंधक,
Sales User,बिक्री प्रयोक्ता,
Scheduled,अनुसूचित,
Scheduled Date,अनुसूचित तिथि,
Section,अनुभाग,
Selling Price List,मूल्य सूची बेचना,
Serial No,नहीं सीरियल,
Session Defaults,सत्र चूक,
Settings,सेटिंग्स,
Setup,व्यवस्था,
Shipping,शिपिंग,
Signature,हस्ताक्षर,
Signed,पर हस्ताक्षर किए,
Signed On,पर हस्ताक्षर किए,
Small Text,छोटे अक्षर,
Sold,बिक गया,
Source Warehouse,स्रोत वेअरहाउस,
Standard,मानक,
Start,प्रारंभ,
Status,हैसियत,
Stock Entry,स्टॉक एंट्री,
Stock UOM,स्टॉक UOM,
Stop,रोक,
Student,छात्र,
Subject,विषय,
Submit,प्रस्तुत करना,
Submitted,पेश,
Subtotal,आधा,
Suspended,बर्खास्त कर दिया,
System Manager,सिस्टम प्रबंधक,
Target,लक्ष्य,
Task,कार्य,
Task Description,कार्य विवरण,
Task Name,कार्य का नाम,
Task Type,टास्क टाइप,
Tasks,कार्यों,
Template Name,टेम्पलेट नाम,
Terms,शर्तें,
Text,अक्षर,
Timeline,समय,
Timestamp,टाइमस्टांप,
Title,शीर्षक,
To Date,तिथि करने के लिए,
Tools,उपकरण,
Total Cost,कुल लागत,
Totals,योग,
Type,टाइप,
UOM,यू ओ एम,
Unit,इकाई,
Unknown,अनजान,
Unverified,असत्यापित,
Urgent,अत्यावश्यक,
Valid From,से मान्य,
Valid Till,तक मान्य है,
Valid Upto,तक वैध है,
Validation Error,मान्यता त्रुटि,
Value,मूल्य,
Verification,सत्यापन,
Verified By,द्वारा सत्यापित,
Version,संस्करण,
View,राय,
View Website,वेबसाइट देखें,
Warehouse,गोदाम,
Warranty,गारंटी,
Workflow State,कार्यप्रवाह राज्य,
Working,कार्य,
